Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,WorkLifeBalance,YearsAtCompany,Gender,JobRole,EmployeeID
28,No,Research & Development,16,3,Medical,3,3,Single,2144,1,2,5,Male,Research Scientist,27872198
31,No,Research & Development,3,2,Medical,3,1,Divorced,3065,1,4,4,Male,Research Scientist,62029867
36,No,Research & Development,9,4,Life Sciences,1,2,Married,2810,1,3,5,Male,Laboratory Technician,79006377
34,No,Sales,1,3,Marketing,1,4,Single,9888,1,2,14,Male,Sales Executive,55924274
34,No,Sales,13,4,Medical,4,3,Divorced,8628,1,2,8,Male,Sales Executive,29001575
26,No,Research & Development,1,3,Medical,3,1,Single,2867,0,2,7,Male,Laboratory Technician,52262247
29,No,Research & Development,1,3,Life Sciences,1,1,Married,5373,0,2,5,Male,Healthcare Representative,41620404
32,No,Research & Development,15,4,Medical,3,4,Divorced,6667,5,3,5,Female,Healthcare Representative,35621435
31,No,Research & Development,1,3,Life Sciences,4,1,Married,5003,1,3,10,Male,Research Scientist,65925203
28,Yes,Research & Development,17,3,Technical Degree,3,4,Divorced,2367,5,2,4,Male,Laboratory Technician,38842188
38,No,Sales,1,3,Life Sciences,1,1,Single,2858,4,2,1,Male,Sales Representative,24171603
35,No,Sales,7,4,Life Sciences,3,4,Married,5204,1,3,10,Female,Sales Executive,22036079
27,No,Sales,9,3,Marketing,4,4,Single,4105,1,3,7,Male,Sales Executive,11417564
32,No,Research & Development,5,4,Life Sciences,4,4,Single,9679,8,3,1,Male,Manufacturing Director,51444151
31,Yes,Sales,26,4,Marketing,1,4,Married,5617,1,3,10,Male,Sales Executive,17456162
53,Yes,Sales,24,4,Life Sciences,1,1,Single,10448,6,2,2,Male,Sales Executive,60638903
54,No,Research & Development,9,2,Life Sciences,1,3,Married,2897,3,2,4,Female,Research Scientist,69714739
33,No,Research & Development,7,2,Life Sciences,4,3,Divorced,5968,1,3,9,Male,Healthcare Representative,33179133
43,No,Research & Development,11,3,Life Sciences,1,3,Married,7510,1,3,10,Male,Healthcare Representative,62623047
38,No,Human Resources,1,4,Other,4,2,Married,2991,0,3,6,Male,Human Resources,36541542
55,No,Human Resources,26,4,Human Resources,3,2,Married,19636,4,3,10,Male,Manager,60515094
31,No,Research & Development,2,1,Medical,4,4,Divorced,1129,1,3,1,Female,Laboratory Technician,31842211
39,No,Sales,15,4,Marketing,2,1,Single,13341,0,3,20,Male,Sales Executive,31159794
42,No,Research & Development,23,2,Life Sciences,4,3,Single,4332,1,3,20,Male,Research Scientist,88574459
31,No,Research & Development,10,3,Medical,3,3,Married,11031,4,4,11,Female,Research Director,17935742
54,No,Research & Development,10,3,Medical,3,1,Single,4440,6,3,5,Female,Manufacturing Director,76964859
24,No,Research & Development,1,2,Life Sciences,2,3,Single,4617,1,2,4,Male,Healthcare Representative,80008830
23,No,Research & Development,12,2,Other,4,4,Single,2647,1,4,5,Male,Laboratory Technician,87169323
40,No,Research & Development,11,3,Technical Degree,4,3,Married,6323,1,4,10,Female,Laboratory Technician,49777791
40,No,Sales,2,2,Marketing,2,2,Married,5677,3,3,11,Female,Sales Executive,30981540
25,No,Human Resources,2,3,Human Resources,3,2,Married,2187,4,3,2,Female,Human Resources,79853921
30,No,Research & Development,1,2,Medical,4,2,Married,3748,1,2,12,Male,Laboratory Technician,46641067
25,No,Research & Development,2,1,Other,4,3,Divorced,3977,6,2,2,Male,Laboratory Technician,52172646
47,No,Research & Development,25,3,Medical,1,3,Single,8633,2,3,17,Male,Healthcare Representative,43081151
33,No,Research & Development,1,2,Medical,2,3,Divorced,2008,1,2,1,Male,Laboratory Technician,17809385
38,No,Sales,1,4,Life Sciences,4,2,Married,4440,0,3,15,Male,Sales Executive,85257032
31,No,Sales,2,2,Life Sciences,1,3,Married,3067,0,3,2,Male,Sales Representative,67630734
38,No,Research & Development,6,4,Life Sciences,1,3,Married,5321,2,3,8,Male,Manufacturing Director,54067781
42,No,Research & Development,18,4,Life Sciences,4,1,Divorced,5410,6,2,4,Male,Research Scientist,72785308
41,No,Research & Development,1,3,Life Sciences,4,4,Married,2782,3,3,5,Male,Research Scientist,65571186
47,No,Research & Development,1,1,Medical,3,2,Married,11957,0,1,13,Female,Research Director,52643316
35,No,Research & Development,11,4,Medical,4,3,Married,2660,7,3,2,Male,Laboratory Technician,80450632
22,No,Research & Development,1,2,Life Sciences,4,3,Single,3375,0,4,3,Male,Research Scientist,66451302
35,No,Research & Development,9,4,Medical,2,3,Single,5098,1,3,10,Male,Research Scientist,72806237
33,No,Research & Development,15,2,Medical,2,4,Married,4878,0,3,9,Female,Healthcare Representative,74877224
32,No,Research & Development,29,4,Life Sciences,3,2,Single,2837,1,3,6,Female,Laboratory Technician,44201791
40,No,Research & Development,1,4,Life Sciences,1,4,Married,2406,8,2,1,Male,Laboratory Technician,46103377
32,No,Sales,1,4,Medical,2,2,Married,2269,0,3,2,Male,Sales Representative,62986319
39,No,Research & Development,24,1,Life Sciences,1,4,Single,4108,7,3,7,Male,Research Scientist,68845240
38,No,Research & Development,10,3,Medical,2,3,Married,13206,3,3,18,Female,Research Director,75712380
32,No,Sales,1,4,Marketing,3,4,Married,10422,1,3,14,Female,Sales Executive,82272685
37,No,Research & Development,10,3,Life Sciences,3,4,Married,13744,1,3,16,Female,Research Director,46641607
25,No,Sales,8,2,Other,1,3,Divorced,4907,0,2,5,Female,Sales Executive,32880032
52,No,Sales,29,4,Life Sciences,1,4,Divorced,3482,2,2,9,Male,Sales Representative,41664992
44,No,Research & Development,1,3,Medical,2,4,Single,2436,6,3,4,Male,Research Scientist,59266555
21,No,Sales,5,1,Medical,3,1,Single,2380,1,3,2,Male,Sales Representative,41026239
39,No,Research & Development,9,3,Life Sciences,4,4,Single,19431,2,2,6,Male,Manager,83233459
23,Yes,Sales,9,3,Marketing,4,1,Married,1790,1,2,1,Male,Sales Representative,76460510
36,No,Sales,3,3,Medical,1,4,Married,7644,0,3,9,Female,Sales Executive,77621102
36,No,Research & Development,4,2,Life Sciences,4,2,Divorced,5131,7,3,4,Female,Manufacturing Director,52415918
56,No,Research & Development,1,4,Life Sciences,3,3,Divorced,6306,1,2,13,Male,Healthcare Representative,19648099
29,Yes,Research & Development,1,4,Medical,1,4,Married,4787,9,4,2,Male,Research Scientist,51004972
42,No,Research & Development,2,3,Life Sciences,1,3,Married,18880,5,2,22,Male,Manager,59951280
56,Yes,Research & Development,7,2,Technical Degree,4,3,Married,2339,8,1,10,Male,Laboratory Technician,38836656
41,No,Research & Development,28,4,Life Sciences,1,2,Married,13570,0,3,20,Female,Manufacturing Director,30113382
34,No,Sales,28,3,Marketing,4,3,Married,6712,1,3,8,Female,Sales Executive,65763778
36,No,Sales,15,4,Marketing,4,4,Divorced,5406,1,2,15,Male,Sales Executive,50985619
41,No,Sales,3,3,Life Sciences,3,2,Divorced,8938,2,3,5,Male,Sales Executive,57155950
32,No,Research & Development,2,3,Technical Degree,4,1,Single,2439,1,3,4,Male,Research Scientist,86869357
35,No,Human Resources,26,4,Life Sciences,3,4,Single,8837,1,3,9,Female,Human Resources,89848154
38,No,Sales,10,2,Life Sciences,1,4,Married,5343,1,3,10,Female,Sales Executive,36839571
50,Yes,Sales,1,4,Life Sciences,2,3,Divorced,6728,7,3,6,Male,Sales Executive,33223911
36,No,Sales,11,4,Marketing,2,4,Married,6652,4,2,6,Female,Sales Executive,14985445
45,No,Sales,20,3,Life Sciences,4,3,Single,4850,8,3,5,Female,Sales Executive,23363262
40,No,Research & Development,2,4,Life Sciences,3,3,Single,2809,2,3,2,Male,Research Scientist,81727647
35,No,Research & Development,18,4,Life Sciences,3,3,Married,5689,1,4,10,Male,Healthcare Representative,75459303
40,No,Research & Development,2,4,Medical,3,3,Married,2001,2,3,5,Female,Research Scientist,39330684
35,No,Research & Development,1,4,Life Sciences,3,4,Married,2977,1,3,4,Female,Research Scientist,48345801
29,No,Research & Development,13,2,Other,4,2,Married,4025,4,3,4,Male,Laboratory Technician,25956610
29,No,Research & Development,28,4,Medical,4,1,Single,3785,1,1,5,Female,Research Scientist,11926037
50,Yes,Sales,28,3,Marketing,4,1,Divorced,10854,4,3,3,Male,Sales Executive,25715481
39,No,Sales,24,1,Marketing,2,4,Married,12031,0,2,20,Female,Sales Executive,87798001
31,No,Research & Development,5,3,Medical,2,1,Single,9936,0,3,9,Male,Manufacturing Director,40324466
26,No,Sales,5,3,Other,4,3,Single,2966,0,3,4,Female,Sales Representative,49365366
36,No,Research & Development,23,2,Medical,3,4,Married,2571,4,3,5,Male,Laboratory Technician,88378585
39,No,Research & Development,6,1,Medical,4,1,Married,9991,4,3,7,Male,Healthcare Representative,61623424
27,No,Research & Development,4,3,Life Sciences,2,2,Married,6142,1,3,6,Male,Manufacturing Director,81472308
49,No,Sales,2,3,Medical,4,2,Married,5390,2,2,9,Male,Sales Executive,77079853
34,No,Research & Development,8,3,Medical,2,3,Married,4404,2,4,4,Male,Laboratory Technician,65371512
